Latitude,Longitude,Street,Incident_Count,Injured,Killed,Congestion_Index,Last_Incident_Date
40.565327,-74.12571,S RAILROAD AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.74132,-73.78478,LONG ISLAND EXPRESSWAY,1,0,0,0.21,2026-04-02T00:00:00.000
40.807034,-73.9397,E 127 ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.750862,-73.868546,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.708298,-73.738495,SPRINGFIELD BLVD,1,0,0,0.21,2026-03-28T00:00:00.000
40.625546,-73.93997,AVENUE K,1,0,0,0.21,2026-03-23T00:00:00.000
40.667915,-73.996414,GOWANUS EXPY (BQE),1,0,0,0.21,2026-04-04T00:00:00.000
40.719124,-73.791405,GRAND CENTRAL PKWY,1,0,0,0.21,2026-03-26T00:00:00.000
40.69305,-73.99073,COURT ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.666153,-73.80574,134 ST,1,0,0,0.21,2026-03-22T00:00:00.000
40.7636,-73.77097,41 AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.66871,-73.917305,PITKIN AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.75738,-73.966705,E 54 ST,1,0,0,0.21,2026-04-06T00:00:00.000
40.5792,-73.98194,NEPTUNE AVE,1,0,0,0.21,2026-04-10T00:00:00.000
40.69261,-73.80313,LIVERPOOL ST,1,0,0,0.21,2026-03-31T00:00:00.000
40.715508,-73.99675,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.58016,-73.96533,BRIGHTON 3 ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.752754,-73.8519,GRAND CENTRAL PKWY,1,0,0,0.21,2026-04-14T00:00:00.000
40.891457,-73.908134,HENRY HUDSON PARKWAY,1,0,0,0.21,2026-04-02T00:00:00.000
40.693657,-73.98359,GOLD ST,1,0,0,0.21,2026-04-03T00:00:00.000
40.697197,-73.727516,115 AVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.742912,-73.992805,AVENUE OF THE AMERICAS,1,0,0,0.21,2026-03-21T00:00:00.000
40.76484,-73.9705,E 61 ST,1,0,0,0.21,2026-04-01T00:00:00.000
40.886982,-73.91182,W 236 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.866447,-73.93049,RIVERSIDE DR,1,0,0,0.21,2026-03-23T00:00:00.000
40.734837,-73.983116,E 18 ST,1,0,0,0.21,2026-04-07T00:00:00.000
40.80058,-73.96537,Unknown,1,0,0,0.21,2026-04-13T00:00:00.000
40.607677,-74.00171,85 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.824368,-73.87137,BRUCKNER BLVD,1,0,0,0.21,2026-03-21T00:00:00.000
40.673107,-73.99959,BROOKLYN QUEENS EXPRESSWAY,1,0,0,0.21,2026-04-05T00:00:00.000
40.63524,-73.96763,CONEY ISLAND AVE,1,0,0,0.21,2026-03-30T00:00:00.000
40.67474,-73.99777,SMITH ST,1,0,0,0.21,2026-03-27T00:00:00.000
40.84639,-73.826744,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.843464,-73.83682,HUTCHINSON RIVER PKWY E,1,0,0,0.21,2026-04-11T00:00:00.000
40.845253,-73.92023,CROSS BRONX EXPY,1,0,0,0.21,2026-04-01T00:00:00.000
40.66409,-73.781075,Unknown,1,0,0,0.21,2026-04-07T00:00:00.000
40.679474,-73.76072,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.69499,-73.82751,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.6936,-73.80343,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.61457,-74.03408,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.760994,-73.824425,ROOSEVELT AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.59651,-73.907875,BELT PKWY,1,0,0,0.21,2026-04-12T00:00:00.000
40.69159,-73.82799,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.75422,-73.88039,87 ST,1,0,0,0.21,2026-04-01T00:00:00.000
40.647972,-74.01809,52 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.84434,-73.89204,CROTONA AVE,1,0,0,0.21,2026-03-30T00:00:00.000
40.74345,-73.98819,E 26 ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.592075,-73.96298,CRAWFORD AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.655922,-74.00828,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.63519,-74.0235,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.80941,-73.880295,FOOD CENTER DR,1,0,0,0.21,2026-03-31T00:00:00.000
40.63441,-73.94906,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.609943,-73.9556,E 18 ST,1,0,0,0.21,2026-04-04T00:00:00.000
40.6529,-73.86672,ERSKINE ST,1,0,0,0.21,2026-04-03T00:00:00.000
40.66618,-73.90597,MOTHER GASTON BLVD,1,0,0,0.21,2026-04-07T00:00:00.000
40.796295,-73.94818,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.61178,-74.07068,HYLAN BOULEVARD,1,0,0,0.21,2026-04-05T00:00:00.000
40.602123,-73.969574,AVENUE S,1,0,0,0.21,2026-04-14T00:00:00.000
40.82302,-73.882706,BRONX RIVER AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.673576,-73.733574,BROOKVILLE BOULEVARD,1,0,0,0.21,2026-04-10T00:00:00.000
40.745056,-73.97861,E 33 ST,1,0,0,0.21,2026-03-27T00:00:00.000
40.725758,-73.89976,HAMILTON PLACE,1,0,0,0.21,2026-03-27T00:00:00.000
40.73378,-73.8358,VAN WYCK EXPWY,1,0,0,0.21,2026-04-06T00:00:00.000
40.64511,-74.07768,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.84708,-73.886696,E 180 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.71821,-73.89009,69 ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.545273,-74.14872,NELSON AVE,1,0,0,0.21,2026-03-26T00:00:00.000
40.589935,-74.14567,ASHWORTH AVE,1,0,0,0.21,2026-04-05T00:00:00.000
40.640854,-73.908745,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.705055,-73.82352,Unknown,1,0,0,0.21,2026-04-03T00:00:00.000
40.74163,-73.944595,49 AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.747833,-73.9997,Unknown,1,0,0,0.21,2026-03-30T00:00:00.000
40.774967,-73.956795,E 80 ST,1,0,0,0.21,2026-03-28T00:00:00.000
40.65452,-73.88222,FLATLANDS AVE,1,0,0,0.21,2026-03-21T00:00:00.000
40.64088,-73.90314,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.748608,-73.9807,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.706444,-73.75972,HOLLIS AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.65358,-73.866264,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.77242,-73.97872,W 66 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.760647,-73.7666,NORTHERN BLVD,1,0,0,0.21,2026-04-10T00:00:00.000
40.763573,-73.92188,33 ST,1,0,0,0.21,2026-04-04T00:00:00.000
40.72173,-73.98468,E HOUSTON ST,1,0,0,0.21,2026-03-21T00:00:00.000
40.67765,-73.94977,NOSTRAND AVE,1,0,0,0.21,2026-04-11T00:00:00.000
40.61597,-73.97519,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.824715,-73.82474,CROSS BRONX EXPRESSWAY,1,0,0,0.21,2026-04-10T00:00:00.000
40.78876,-73.939156,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.75403,-73.949295,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.579803,-73.97183,W 5 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.76502,-73.96434,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.687042,-73.7264,CROSS ISLAND PKWY,1,0,0,0.21,2026-04-03T00:00:00.000
40.66777,-73.94513,PRESIDENT ST,1,0,0,0.21,2026-03-27T00:00:00.000
40.72097,-73.99494,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.79553,-73.97593,W 95 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.817387,-73.92276,E 149 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.755207,-73.99665,DYER AVE,1,0,0,0.21,2026-04-09T00:00:00.000
40.87507,-73.87102,BRONX RIVER PARKWAY,1,0,0,0.21,2026-03-31T00:00:00.000
40.67263,-73.97,WEST DR,1,0,0,0.21,2026-04-08T00:00:00.000
40.705036,-73.85743,81 AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.79105,-73.95137,E 102 ST,1,0,0,0.21,2026-04-02T00:00:00.000
40.77163,-73.92038,Unknown,1,0,0,0.21,2026-04-02T00:00:00.000
40.698746,-73.99472,Unknown,1,0,0,0.21,2026-03-23T00:00:00.000
40.635296,-73.92903,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.670082,-73.914955,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.608864,-73.95154,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.74543,-73.98278,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.724125,-73.89846,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.82331,-73.915276,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.860764,-73.87195,BRONX RIVER PARKWAY,1,0,0,0.21,2026-03-29T00:00:00.000
40.885483,-73.909035,W 235 ST,1,0,0,0.21,2026-04-11T00:00:00.000
40.864258,-73.8884,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.827843,-73.92506,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.728455,-73.988976,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.6732,-73.976326,CARROLL ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.58481,-73.983,STILLWELL AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.757523,-73.86525,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.78029,-73.94386,FDR DRIVE,1,0,0,0.21,2026-04-13T00:00:00.000
40.898506,-73.87938,MAJOR DEEGAN EXPRESSWAY,1,0,0,0.21,2026-03-24T00:00:00.000
40.859352,-73.872345,BRONX RIVER PARKWAY,1,0,0,0.21,2026-04-05T00:00:00.000
40.71326,-73.873024,METROPOLITAN AVE,1,0,0,0.21,2026-03-23T00:00:00.000
40.61214,-73.944275,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.667076,-73.99507,3 AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.685207,-73.92805,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.636627,-73.94225,FARRAGUT RD,1,0,0,0.21,2026-03-25T00:00:00.000
40.607666,-74.0336,BELT PARKWAY,1,0,0,0.21,2026-04-01T00:00:00.000
40.65654,-73.91391,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.7437,-73.888794,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.80828,-73.93879,MADISON AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.762096,-73.912186,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.68192,-73.86602,ELDERT LN,1,0,0,0.21,2026-04-06T00:00:00.000
40.69936,-73.84234,85 AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.7079,-73.8511,UNION TPKE,1,0,0,0.21,2026-04-01T00:00:00.000
40.614227,-73.999,76 ST,1,0,0,0.21,2026-03-27T00:00:00.000
40.841843,-73.94539,HENRY HUDSON PARKWAY,1,0,0,0.21,2026-04-04T00:00:00.000
40.632484,-74.01192,Unknown,1,0,0,0.21,2026-03-24T00:00:00.000
40.758022,-73.84485,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.71148,-73.92716,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.75219,-73.99346,8 AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.823265,-73.93823,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.703556,-73.90558,Unknown,1,0,0,0.21,2026-04-13T00:00:00.000
40.6446,-74.0216,2 AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.658295,-73.93108,WINTHROP ST,1,0,0,0.21,2026-04-07T00:00:00.000
40.825623,-73.859406,BRUCKNER BLVD,1,0,0,0.21,2026-03-28T00:00:00.000
40.703957,-73.73422,223 ST,1,0,0,0.21,2026-04-04T00:00:00.000
40.817547,-73.95693,BROADWAY,1,0,0,0.21,2026-04-13T00:00:00.000
40.768044,-73.93109,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.734188,-74.00742,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.904266,-73.878395,MAJOR DEEGAN EXPY,1,0,0,0.21,2026-04-10T00:00:00.000
40.75087,-73.74939,LONG ISLAND EXPRESSWAY,1,0,0,0.21,2026-04-03T00:00:00.000
40.692993,-73.955826,BEDFORD AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.74298,-73.97234,FDR DRIVE RAMP,1,0,0,0.21,2026-04-03T00:00:00.000
40.690857,-73.89244,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.72656,-73.83802,GRAND CENTRAL PKWY,1,0,0,0.21,2026-03-28T00:00:00.000
40.657696,-73.899315,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.7418,-73.72815,CROSS ISLAND PARKWAY,1,0,0,0.21,2026-04-14T00:00:00.000
40.77408,-73.984375,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.75476,-73.921326,41 ST,1,0,0,0.21,2026-04-11T00:00:00.000
40.577915,-73.95439,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.898273,-73.850494,NEREID AVE,1,0,0,0.21,2026-03-30T00:00:00.000
40.81324,-73.91964,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.66216,-73.87283,ATKINS AVE,1,0,0,0.21,2026-03-26T00:00:00.000
40.665474,-73.867516,CRESCENT ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.730465,-73.951485,MCGUINNESS BLVD,1,0,0,0.21,2026-03-26T00:00:00.000
40.68553,-73.95655,GATES AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.773033,-73.9822,W 65 ST,1,0,0,0.21,2026-04-10T00:00:00.000
40.64195,-73.91662,E 83 ST,1,0,0,0.21,2026-03-30T00:00:00.000
40.71721,-73.9347,VANDERVOORT AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.707184,-73.92106,ST NICHOLAS AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.79796,-73.951385,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.61915,-74.009895,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.59145,-73.97652,86 ST,1,0,0,0.21,2026-03-22T00:00:00.000
40.86802,-73.89996,W KINGSBRIDGE RD,1,0,0,0.21,2026-03-27T00:00:00.000
40.745083,-73.99232,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.752743,-73.975105,E 44 ST,1,0,0,0.21,2026-04-02T00:00:00.000
40.6996,-73.8415,108 ST,1,0,0,0.21,2026-03-23T00:00:00.000
40.702675,-73.806526,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.809917,-73.888145,BARRETTO ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.788048,-73.84607,11 AVE,1,0,0,0.21,2026-04-11T00:00:00.000
40.745945,-73.95551,5 ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.630592,-73.92368,Unknown,1,0,0,0.21,2026-03-24T00:00:00.000
40.70636,-73.95191,BROADWAY,1,0,0,0.21,2026-04-02T00:00:00.000
40.721046,-73.98775,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.586784,-73.944145,BEDFORD AVE,1,0,0,0.21,2026-03-21T00:00:00.000
40.7606,-73.96432,E 59 ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.633118,-73.95579,E 22 ST,1,0,0,0.21,2026-04-12T00:00:00.000
40.752216,-73.94881,43 AVE,1,0,0,0.21,2026-04-08T00:00:00.000
40.697403,-73.90707,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.87932,-73.869804,BRONX RIVER PARKWAY,1,0,0,0.21,2026-04-05T00:00:00.000
40.586502,-73.95519,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.89545,-73.88001,MAJOR DEEGAN EXPY SB ENTRANCE  A,1,0,0,0.21,2026-04-07T00:00:00.000
40.80783,-73.89782,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.644,-73.87584,BELT PARKWAY,1,0,0,0.21,2026-03-27T00:00:00.000
40.7842,-73.942215,FDR DRIVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.749107,-73.97665,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.610878,-74.00249,82 ST,1,0,0,0.21,2026-03-31T00:00:00.000
40.707787,-73.932076,MORGAN AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.819572,-73.951744,W 136 ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.693172,-73.756874,195 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.637325,-73.95937,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.745167,-73.99467,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.650707,-73.92058,SNYDER AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.835835,-73.87307,CROSS BRONX EXPY,1,0,0,0.21,2026-04-01T00:00:00.000
40.581448,-73.85216,BEACH CHANNEL DR,1,0,0,0.21,2026-03-28T00:00:00.000
40.75576,-73.73938,61 AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.844234,-73.899635,CROSS BRONX EXPY,1,0,0,0.21,2026-03-24T00:00:00.000
40.803223,-73.944595,E 120 ST,1,0,0,0.21,2026-04-10T00:00:00.000
40.67181,-73.998795,GOWANUS EXPY (BQE),1,0,0,0.21,2026-04-08T00:00:00.000
40.819675,-73.946434,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.69078,-73.72727,LINDEN BLVD,1,0,0,0.21,2026-03-26T00:00:00.000
40.768852,-73.91094,STEINWAY ST,1,0,0,0.21,2026-04-12T00:00:00.000
40.75999,-73.751945,CROSS ISLAND PARKWAY,1,0,0,0.21,2026-04-10T00:00:00.000
40.755394,-73.86917,99 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.620632,-74.00832,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.800514,-73.95786,CENTRAL PARK N,1,0,0,0.21,2026-04-01T00:00:00.000
40.73083,-73.81124,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.56127,-74.1191,HYLAN BLVD,1,0,0,0.21,2026-04-04T00:00:00.000
40.866314,-73.918594,SHERMAN AVE,1,0,0,0.21,2026-03-28T00:00:00.000
40.75141,-73.93756,28 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.59314,-73.99737,Unknown,1,0,0,0.21,2026-03-23T00:00:00.000
40.830013,-73.87683,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.688137,-73.988335,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.81666,-73.888,LAFAYETTE AVE,1,0,0,0.21,2026-04-10T00:00:00.000
40.747868,-73.86563,41 AVE,1,0,0,0.21,2026-03-24T00:00:00.000
40.753475,-73.87167,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.708782,-73.91229,WOODWARD AVE,1,0,0,0.21,2026-03-28T00:00:00.000
40.734837,-73.99075,E 14 ST,1,0,0,0.21,2026-04-08T00:00:00.000
40.74273,-73.95411,VERNON BLVD,1,0,0,0.21,2026-03-23T00:00:00.000
40.71427,-73.974945,WILLIAMSBURG BRIDGE OUTER ROADWA,1,0,0,0.21,2026-03-22T00:00:00.000
40.764,-73.996,11 AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.865685,-73.86271,Unknown,1,0,0,0.21,2026-04-13T00:00:00.000
40.776016,-73.78441,CLEARVIEW EXPRESSWAY,1,0,0,0.21,2026-04-10T00:00:00.000
40.7013,-73.93673,BUSHWICK AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.76073,-73.87365,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.639793,-73.95827,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.643444,-73.961174,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.701767,-73.80792,SUTPHIN BLVD,1,0,0,0.21,2026-04-06T00:00:00.000
40.711166,-73.94889,GRAND ST,1,0,0,0.21,2026-03-30T00:00:00.000
40.74847,-73.99246,W 30 ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.620796,-73.96856,Unknown,1,0,0,0.21,2026-04-03T00:00:00.000
40.665245,-73.73708,S CONDUIT AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.810318,-73.94363,W 129 ST,1,0,0,0.21,2026-03-28T00:00:00.000
40.56029,-74.165924,ARTHUR KILL RD,1,0,0,0.21,2026-03-22T00:00:00.000
40.75577,-73.9754,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.732967,-73.86797,LIE OUTER ROADWAY (CDR),1,0,0,0.21,2026-03-26T00:00:00.000
40.58576,-73.97446,SHELL RD,1,0,0,0.21,2026-04-08T00:00:00.000
40.674507,-73.877365,Unknown,1,0,0,0.21,2026-04-02T00:00:00.000
40.654316,-73.92216,KINGS HWY,1,0,0,0.21,2026-04-02T00:00:00.000
40.701767,-73.80792,JAMAICA AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.64531,-73.946075,NEW YORK AVE,1,0,0,0.21,2026-04-08T00:00:00.000
40.71228,-73.78607,Unknown,1,0,0,0.21,2026-04-07T00:00:00.000
40.80051,-73.97015,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.754524,-73.94911,ED KOCH QUEENSBORO BRG,1,0,0,0.21,2026-04-10T00:00:00.000
40.671505,-73.90733,MOTHER GASTON BLVD,1,0,0,0.21,2026-04-09T00:00:00.000
40.665028,-73.92954,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.806133,-73.96155,W 115 ST,1,0,0,0.21,2026-04-14T00:00:00.000
40.718582,-73.991745,BROOME ST,1,0,0,0.21,2026-04-08T00:00:00.000
40.688774,-73.94789,MARCY AVE,1,0,0,0.21,2026-04-10T00:00:00.000
40.747196,-73.88935,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.815113,-73.955,W 129 ST,1,0,0,0.21,2026-04-01T00:00:00.000
40.77039,-73.95412,E 76 ST,1,0,0,0.21,2026-03-22T00:00:00.000
40.813942,-73.89017,SPOFFORD AVE,1,0,0,0.21,2026-04-08T00:00:00.000
40.755817,-73.877686,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.68258,-73.76086,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.61814,-73.93574,KIMBALL ST,1,0,0,0.21,2026-04-14T00:00:00.000
40.712524,-73.96255,BEDFORD AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.530186,-74.230255,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.794178,-73.94486,LEXINGTON AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.8297,-73.91931,SHERIDAN AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.58369,-73.92157,BELT PARKWAY,1,0,0,0.21,2026-04-04T00:00:00.000
40.744076,-74.00474,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.703434,-73.911804,CYPRESS AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.67299,-73.96989,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.654068,-73.96176,OCEAN AVE,1,0,0,0.21,2026-04-10T00:00:00.000
40.753265,-73.86445,103 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.578358,-73.9905,NEPTUNE AVE,1,0,0,0.21,2026-03-24T00:00:00.000
40.67405,-73.79792,142 PL,1,0,0,0.21,2026-03-22T00:00:00.000
40.58833,-73.804306,ROCKAWAY BEACH BLVD,1,0,0,0.21,2026-04-13T00:00:00.000
40.666676,-73.86133,Unknown,1,0,0,0.21,2026-03-23T00:00:00.000
40.876743,-73.90663,W 230 ST,1,0,0,0.21,2026-04-11T00:00:00.000
40.802494,-73.940895,E 121 ST,1,0,0,0.21,2026-04-02T00:00:00.000
40.740917,-73.99542,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.713947,-73.93804,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.812675,-73.88187,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.878,-73.90408,MAJOR DEEGAN EXPRESSWAY,1,0,0,0.21,2026-04-14T00:00:00.000
40.592518,-73.93262,KNAPP ST,1,0,0,0.21,2026-04-12T00:00:00.000
40.707066,-73.93379,BOGART ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.704765,-73.91996,WYCKOFF AVE,1,0,0,0.21,2026-03-23T00:00:00.000
40.590137,-74.164825,STEINWAY AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.651863,-73.86536,BELT PARKWAY,1,0,0,0.21,2026-04-11T00:00:00.000
40.677658,-73.89836,JAMAICA AVE,1,0,0,0.21,2026-04-11T00:00:00.000
40.647312,-73.95882,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.6358,-74.14756,LA SALLE ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.730118,-73.86231,QUEENS BLVD,1,0,0,0.21,2026-04-02T00:00:00.000
40.724895,-73.98283,Unknown,1,0,0,0.21,2026-03-24T00:00:00.000
40.725563,-73.87965,80 ST,1,0,0,0.21,2026-04-10T00:00:00.000
40.70245,-73.72847,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.678837,-73.960655,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.618656,-74.02183,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.84086,-73.86546,LELAND AVE,1,0,0,0.21,2026-04-09T00:00:00.000
40.755234,-73.832275,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.717236,-73.9904,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.59589,-73.763855,SEAGIRT BLVD,1,0,0,0.21,2026-03-27T00:00:00.000
40.860744,-73.89538,E 188 ST,1,0,0,0.21,2026-04-08T00:00:00.000
40.69017,-73.795906,110 AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.756687,-73.96116,E 56 ST,1,0,0,0.21,2026-03-28T00:00:00.000
40.74318,-73.81965,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.72459,-73.994446,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.77247,-73.919586,HOYT AVE N,1,0,0,0.21,2026-03-28T00:00:00.000
40.722347,-73.777275,188 STREET,1,0,0,0.21,2026-04-04T00:00:00.000
40.703667,-73.926895,KNICKERBOCKER AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.739967,-73.89423,70 ST,1,0,0,0.21,2026-03-21T00:00:00.000
40.825596,-73.864914,BRUCKNER BLVD,1,0,0,0.21,2026-04-14T00:00:00.000
40.65911,-73.899216,VAN SINDEREN AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.752136,-73.92563,38 ST,1,0,0,0.21,2026-03-27T00:00:00.000
40.72428,-73.89844,GRAND AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.705086,-73.80109,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
