Link_ID,Street_Segment_Name,Borough,Sequence,Latitude,Longitude,Current_Speed_MPH,Travel_Time_Seconds,Data_As_Of,Segment_Status_Label,Speed_Category
4616259,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),Queens,12,40.718861,-73.826340,36.04,249.0,2017-05-05T10:21:49.000,Normal,Free flow
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,1,40.762601,-73.839671,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,2,40.761391,-73.838980,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,3,40.761050,-73.838870,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,4,40.760541,-73.838790,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,5,40.760010,-73.838821,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,6,40.758310,-73.838970,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,7,40.757880,-73.838934,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,8,40.755130,-73.838340,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,9,40.754550,-73.838110,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,10,40.751300,-73.835911,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,11,40.750410,-73.835300,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616241,VWE S MP8.65 (Exit 13 Northern Blvd) - MP6.39 (Exit 11 Jewel Ave),Queens,12,40.749841,-73.835000,9.94,515.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,1,40.771260,-73.833311,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,2,40.772780,-73.830870,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,3,40.773330,-73.830150,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,4,40.774210,-73.829271,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,5,40.775840,-73.828140,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,6,40.778680,-73.826510,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,7,40.780870,-73.825370,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,8,40.781890,-73.824941,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,9,40.782980,-73.824621,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,10,40.787060,-73.823790,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,11,40.788160,-73.823210,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456500,Whitestone Expwy N Exit 14 (Linden Pl) - BWB N Queens Anchorage,Queens,12,40.788890,-73.822701,21.75,324.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,1,40.771421,-73.833450,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,2,40.770270,-73.835400,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,3,40.769240,-73.836711,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,4,40.767500,-73.838271,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,5,40.765920,-73.839261,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,6,40.765480,-73.839540,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,7,40.764900,-73.839841,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,8,40.764560,-73.839950,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,9,40.764180,-73.840010,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,10,40.763671,-73.840000,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,11,40.763300,-73.839941,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616239,Whitestone Expwy S Exit 14 (Linden Pl) - VWE S MP8.65 (Exit 13 Northern Blvd),Queens,12,40.762601,-73.839671,9.94,632.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,1,40.642890,-74.213160,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,2,40.642750,-74.212220,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,3,40.642810,-74.209940,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,4,40.642620,-74.208760,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,5,40.641330,-74.206260,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,6,40.640200,-74.204380,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,7,40.639770,-74.203670,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,8,40.639210,-74.202840,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,9,40.637850,-74.200800,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,10,40.637270,-74.199890,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,11,40.636320,-74.198080,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,12,40.635110,-74.195810,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616279,278 E BRUNSWICK AVENUE - SIE E SOUTH AVENUE,Staten Island,13,40.633810,-74.193360,49.71,217.0,2014-12-03T12:26:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,1,40.624640,-74.177570,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,2,40.623450,-74.176790,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,3,40.622420,-74.176570,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,4,40.621440,-74.176520,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,5,40.620170,-74.176830,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,6,40.618930,-74.177290,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,7,40.617860,-74.177570,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,8,40.624640,-74.177570,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,9,40.623450,-74.176790,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,10,40.622420,-74.176570,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,11,40.621440,-74.176520,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,12,40.620170,-74.176830,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616280,278 E BRUNSWICK AVENUE - WSE S SOUTH AVENUE,Staten Island,13,40.618930,-74.177290,37.9,315.0,2014-12-03T12:20:11.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,1,40.525600,-74.230390,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,2,40.525510,-74.232140,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,3,40.525390,-74.233440,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,4,40.525260,-74.237650,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,5,40.524930,-74.243950,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,6,40.524700,-74.248030,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,7,40.524550,-74.250730,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,8,40.524300,-74.253140,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,9,40.524190,-74.255360,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,10,40.524190,-74.256230,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,11,40.524580,-74.260330,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,12,40.524770,-74.262100,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4616281,440 N FRANCIS STREET - WSE N TYRELLAN AVE,Staten Island,13,40.525280,-74.266240,52.82,151.0,2017-05-05T10:21:49.000,Normal,Free flow
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,1,40.630900,-74.145690,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,2,40.632590,-74.145531,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,3,40.634350,-74.145131,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,4,40.635291,-74.144911,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,5,40.639521,-74.143161,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,6,40.644520,-74.141111,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,7,40.646720,-74.140171,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,8,40.647491,-74.139780,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,9,40.652430,-74.136261,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,10,40.653271,-74.135490,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,11,40.653750,-74.134760,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4329499,MLK N WALKER STREET - NJ ROUTE 169,Staten Island,12,40.654011,-74.134041,6.84,786.0,2017-03-14T14:59:10.000,Normal,Severe congestion
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,1,40.630920,-74.145920,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,2,40.629750,-74.145930,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,3,40.628770,-74.145790,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,4,40.627951,-74.145671,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,5,40.627130,-74.145681,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,6,40.626370,-74.145860,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,7,40.625420,-74.146180,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,8,40.624751,-74.146381,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,9,40.624101,-74.146661,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,10,40.623400,-74.147040,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,11,40.622601,-74.147501,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616196,MLK S - SIE E WALKER STREET - WOOLEY AVENUE,Staten Island,12,40.621751,-74.148181,29.2,248.0,2017-01-07T19:08:40.000,Normal,Moderate traffic
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,1,40.630920,-74.145920,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,2,40.629750,-74.145930,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,3,40.628770,-74.145790,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,4,40.627951,-74.145671,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,5,40.627130,-74.145681,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,6,40.626370,-74.145860,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,7,40.625420,-74.146180,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,8,40.624751,-74.146381,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,9,40.624101,-74.146661,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,10,40.623400,-74.147040,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,11,40.622601,-74.147501,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616210,MLK S - SIE W WALKER STREET - RICHMOND AVENUE,Staten Island,12,40.621751,-74.148181,1.86,1448.0,2017-05-05T10:26:51.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,1,40.656320,-74.119720,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,2,40.655041,-74.122410,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,3,40.654411,-74.124361,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,4,40.654121,-74.125881,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,5,40.654011,-74.127141,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,6,40.654290,-74.133020,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,7,40.654251,-74.133981,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,8,40.654040,-74.134611,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,9,40.653580,-74.135461,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,10,40.653300,-74.135771,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,11,40.647860,-74.139640,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616282,ROUTE 169 S - MLK WALKER STREET,Staten Island,12,40.647050,-74.140071,3.11,1002.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,1,40.610520,-74.097690,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,2,40.610100,-74.108930,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,3,40.610280,-74.110500,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,4,40.610970,-74.113000,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,5,40.611070,-74.115671,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,6,40.610790,-74.117260,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,7,40.609380,-74.122410,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,8,40.608431,-74.127401,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616193,SIE E BRADLEY AVENUE - CLOVE ROAD,Staten Island,9,40.608040,-74.132120,37.9,150.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,1,40.610520,-74.097690,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,2,40.610561,-74.095860,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,3,40.610241,-74.093881,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,4,40.609830,-74.092510,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,5,40.606980,-74.085740,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,6,40.606500,-74.083851,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,7,40.606160,-74.081781,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,8,40.605960,-74.076011,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,9,40.605470,-74.073421,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616192,SIE E CLOVE ROAD - FINGERBOARD ROAD,Staten Island,10,40.603890,-74.069220,37.9,131.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,1,40.614860,-74.157380,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,2,40.609310,-74.150120,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,3,40.608460,-74.148470,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,4,40.607900,-74.146831,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,5,40.607640,-74.145550,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,6,40.607491,-74.144040,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616195,SIE E RICHMOND AVENUE - WOOLEY AVENUE,Staten Island,7,40.607570,-74.140900,37.9,92.0,2017-01-07T19:08:40.000,Normal,Free flow
4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,Staten Island,1,40.621010,-74.168861,37.9,66.0,2017-01-07T19:08:40.000,Normal,Free flow
4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,Staten Island,2,40.620760,-74.168000,37.9,66.0,2017-01-07T19:08:40.000,Normal,Free flow
4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,Staten Island,3,40.618211,-74.162381,37.9,66.0,2017-01-07T19:08:40.000,Normal,Free flow
4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,Staten Island,4,40.615400,-74.158060,37.9,66.0,2017-01-07T19:08:40.000,Normal,Free flow
4616197,SIE E SOUTH AVENUE - RICHMOND AVENUE,Staten Island,5,40.614940,-74.157480,37.9,66.0,2017-01-07T19:08:40.000,Normal,Free flow
4763650,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL,Staten Island,1,40.604080,-74.052241,21.13,61.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4763650,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL,Staten Island,2,40.603660,-74.053560,21.13,61.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4763650,SIE E VNB E FINGERBOARD ROAD - SI GANTRY LOWER LEVEL,Staten Island,3,40.603351,-74.054590,21.13,61.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
